https://bartoc.org/ocwm/FA,West Africa@en,West Africa@en,,West Africa,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/F,http://www.w3.org/2004/02/skos/core#Concept,,https://bartoc.org/ocwm/FA43,
,,,,,,,,,,https://bartoc.org/ocwm/FA6,
,,,,,,,,,,https://bartoc.org/ocwm/FA22,
,,,,,,,,,,https://bartoc.org/ocwm/FA13,
,,,,,,,,,,https://bartoc.org/ocwm/FA19,
,,,,,,,,,,https://bartoc.org/ocwm/FA26,
,,,,,,,,,,https://bartoc.org/ocwm/FA41,
,,,,,,,,,,https://bartoc.org/ocwm/FA53,
,,,,,,,,,,https://bartoc.org/ocwm/FA32,
,,,,,,,,,,https://bartoc.org/ocwm/FA1,
,,,,,,,,,,https://bartoc.org/ocwm/FA29,
,,,,,,,,,,https://bartoc.org/ocwm/FA11,
,,,,,,,,,,https://bartoc.org/ocwm/FA30,
,,,,,,,,,,https://bartoc.org/ocwm/FA45,
,,,,,,,,,,https://bartoc.org/ocwm/FA36,
,,,,,,,,,,https://bartoc.org/ocwm/FA8,
,,,,,,,,,,https://bartoc.org/ocwm/FA15,
,,,,,,,,,,https://bartoc.org/ocwm/FA5,
,,,,,,,,,,https://bartoc.org/ocwm/FA39,
,,,,,,,,,,https://bartoc.org/ocwm/FA21,
,,,,,,,,,,https://bartoc.org/ocwm/FA18,
,,,,,,,,,,https://bartoc.org/ocwm/FA34,
,,,,,,,,,,https://bartoc.org/ocwm/FA25,
,,,,,,,,,,https://bartoc.org/ocwm/FA40,
,,,,,,,,,,https://bartoc.org/ocwm/FA3,
,,,,,,,,,,https://bartoc.org/ocwm/FA31,
,,,,,,,,,,https://bartoc.org/ocwm/FA28,
,,,,,,,,,,https://bartoc.org/ocwm/FA10,
,,,,,,,,,,https://bartoc.org/ocwm/FA38,
,,,,,,,,,,https://bartoc.org/ocwm/FA7,
,,,,,,,,,,https://bartoc.org/ocwm/FA14,
,,,,,,,,,,https://bartoc.org/ocwm/FA23,
,,,,,,,,,,https://bartoc.org/ocwm/FA35,
,,,,,,,,,,https://bartoc.org/ocwm/FA4,
,,,,,,,,,,https://bartoc.org/ocwm/FA27,
,,,,,,,,,,https://bartoc.org/ocwm/FA20,
,,,,,,,,,,https://bartoc.org/ocwm/FA12,
,,,,,,,,,,https://bartoc.org/ocwm/FA17,
,,,,,,,,,,https://bartoc.org/ocwm/FA24,
,,,,,,,,,,https://bartoc.org/ocwm/FA33,
,,,,,,,,,,https://bartoc.org/ocwm/FA2,
,,,,,,,,,,https://bartoc.org/ocwm/FA52,
,,,,,,,,,,https://bartoc.org/ocwm/FA37,
,,,,,,,,,,https://bartoc.org/ocwm/FA9,
,,,,,,,,,,https://bartoc.org/ocwm/FA16,
https://bartoc.org/ocwm/OJ5.16.cOru,Oru@en,Oru@en,,Oru,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.16,http://www.w3.org/2004/02/skos/core#Concept,Oru,,
https://bartoc.org/ocwm/MV3,Prehistoric Algeria@en,Algeria-Watch,16034022-6,Prehistoric Algeria. Specific data on the prehistoric peoples and cultures of Algeria.,Specific data on the prehistoric peoples and cultures of Algeria.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/MV,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.12.cBilibil,Bilibil (Bilbil)@en,Bilbil,7714380-2,Bilibil (Bilbil),,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.12,http://www.w3.org/2004/02/skos/core#Concept,Bilibil (Bilbil),,
https://bartoc.org/ocwm/SC3,Colombian Indians@en,Colombian Indians@en,,"Colombian Indians. General data on the Indians of Colombia or on the Chibchan tribes or culture area. For data on the Amazonian Indians see SL4, on the Andean area see SE3, on the Chinato see SS17, on the Circum-Caribbean area see SA2, on native Middle American civilization in general see NY1, on the Tucano see SQ19.","General data on the Indians of Colombia or on the Chibchan tribes or culture area. For data on the Amazonian Indians see SL4, on the Andean area see SE3, on the Chinato see SS17, on the Circum-Caribbean area see SA2, on native Middle American civilization in general see NY1, on the Tucano see SQ19.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SC,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/MN4,Afar@en,Afar,7616787-2,"Afar. Specific data on the Afar or Danakil nation, including the related Saho (Shiho).","Specific data on the Afar or Danakil nation, including the related Saho (Shiho).@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/MN,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/FH10,Fia@en,Fia@en,,"Fia. Specific data on the Fia (Bafia, Bapea, Begbak) tribe, including the neighboring Balom, an end (Banytn, Indiki, Penin), Bati, Njabeta, Njanti, Omand (Omeng), Ponend (Ponek), and Yambassa.","Specific data on the Fia (Bafia, Bapea, Begbak) tribe, including the neighboring Balom, an end (Banytn, Indiki, Penin), Bati, Njabeta, Njanti, Omand (Omeng), Ponend (Ponek), and Yambassa.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/FH,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/owcm/,,,,,,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,,OWCM
https://bartoc.org/ocwm/NT12,Keres@en,Keres,4110236-8,"Keres. Specific data on the Indians of the Keresan pueblos of Cochiti, San Felipe, Santa Ana, Santo Domingo, and Zia (Sia). For data on the related peoples of Acoma and Laguna see NT7.","Specific data on the Indians of the Keresan pueblos of Cochiti, San Felipe, Santa Ana, Santo Domingo, and Zia (Sia). For data on the related peoples of Acoma and Laguna see NT7.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/NT,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/MF5,Jews of the Diaspora@en,The legends of the jews,1068490608,Jews of the Diaspora. General and specific data on the history and culture history of the Jews from their dispersion to the beginning of the modern era.,General and specific data on the history and culture history of the Jews from their dispersion to the beginning of the modern era.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/MF,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SF22,Sucre@en,Sucre@en,,Sucre. Specific data on the people of the modern city of Sucre and their culture.,Specific data on the people of the modern city of Sucre and their culture.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/SF,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SI1,Modern Argentina@en,Modern Argentina@en,,"Modern Argentina. General data on modern Argentina and its people, and specific data on its non-aboriginal inhabitants. For data on incompletely assimilated immigrant groups see S6, on the southern territories of Chubut, Neuquen, Rio Negro, Santa Cruz, and Tierra del Fuego see SH1, on the Indians of the Gran Chaco see SK4.","General data on modern Argentina and its people, and specific data on its non-aboriginal inhabitants. For data on incompletely assimilated immigrant groups see S6, on the southern territories of Chubut, Neuquen, Rio Negro, Santa Cruz, and Tierra del Fuego see SH1, on the Indians of the Gran Chaco see SK4.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SI,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.14.cEayantina,Eayantina@en,Eayantina@en,,Eayantina,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.14,http://www.w3.org/2004/02/skos/core#Concept,Eayantina,,
https://bartoc.org/ocwm/MT2,Historical Libya@en,Historical Libya@en,,Historical Libya. Specific data on the history and recorded culture history of Libya.,Specific data on the history and recorded culture history of Libya.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/MT,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/NS27,Wiyot@en,Wiyot,7844278-3,Wiyot. Specific data on the Wiyot tribe.,Specific data on the Wiyot tribe.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/NS,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SA2,Central American Indians@en,Central American Indians@en,,"Central American Indians. General data on the Indians of Central America or on the Circum-Caribbean culture area as a whole. For data on the Maya see NV4, on native Middle American higher civilization see NY1, on the Pipil see NV8.","General data on the Indians of Central America or on the Circum-Caribbean culture area as a whole. For data on the Maya see NV4, on native Middle American higher civilization see NY1, on the Pipil see NV8.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SA,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/ML3,Prehistoric South Arabia@en,South Arabia,141677-7,"Prehistoric South Arabia. Specific data on the prehistoric peoples and cultures of southern arabia, embracing the territory of modern Yemen and Former Aden.","Specific data on the prehistoric peoples and cultures of southern arabia, embracing the territory of modern Yemen and Former Aden.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/ML,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.11.cAbu,Abu (Arapesh)@en,Arapesh,4002561-5,Abu (Arapesh),,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.11,http://www.w3.org/2004/02/skos/core#Concept,Abu (Arapesh),,
https://bartoc.org/ocwm/OJ5.12,Madang Province@en,Madang Province@en,,Madang Province,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5,http://www.w3.org/2004/02/skos/core#Concept,Madang Province,https://bartoc.org/ocwm/OJ5.12.cYupna,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cAstrolobeBay,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGaria,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cKaram,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cLilau,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cUsan,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cSepa,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBosngun,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cUsino,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGeraged,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cNgaing,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cNekgini,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBosman,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGraged,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cKire,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBusmun,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGirawa,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cTanggum,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cTsepa,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cKominimung,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBreri,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cIgom,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cMikarew,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cManam,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cMonumbo,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cKalam,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBundi,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGende,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cYupno,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBilbil,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGiri,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBilibil,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cErima,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cRao,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cNgaingbom,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cAwar,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cGedaged,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cZia,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cNankina,
,,,,,,,,,,https://bartoc.org/ocwm/OJ5.12.cBongu,
https://bartoc.org/ocwm/RX3,Goldi@en,Goldi@en,,"Goldi. Specific data on the maritime Tungus tribes, including the Amgun, Goldi (Nanai), Kile, Negidal (Negda), Olcha (Ulcha), Orochi, Orok, Samagir, and Ude (Udekhe). For data on the inland Tungus tribes see RU5.","Specific data on the maritime Tungus tribes, including the Amgun, Goldi (Nanai), Kile, Negidal (Negda), Olcha (Ulcha), Orochi, Orok, Samagir, and Ude (Udekhe). For data on the inland Tungus tribes see RU5.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/RX,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.16.cNaara,Naar@en,Naar@en,,Naar,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.16,http://www.w3.org/2004/02/skos/core#Concept,Naar,,
https://bartoc.org/ocwm/MD4,Rwala@en,Rwala@en,,Rwala. Specific data on the Rwala tribes of Syria and Iraq. For data on the Bedouin in general see MJ4.,Specific data on the Rwala tribes of Syria and Iraq. For data on the Bedouin in general see MJ4.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/MD,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.14.cKimmi,Kimmi@en,Kimmi@en,,Kimmi,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.14,http://www.w3.org/2004/02/skos/core#Concept,Kimmi,,
https://bartoc.org/ocwm/SQ10,Macu@en,Macu@en,,Macu. Specific data on the migratory Macu Indians.,Specific data on the migratory Macu Indians.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/SQ,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.16.cPokau,Pokau@en,Pokau@en,,Pokau,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.16,http://www.w3.org/2004/02/skos/core#Concept,Pokau,,
https://bartoc.org/ocwm/FX9,Bergdama@en,Bergdama,4393338-5,"Bergdama. Specific data on the Bergdama (Haukoin, Mountain Damara) tribe.","Specific data on the Bergdama (Haukoin, Mountain Damara) tribe.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/FX,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.15.cDudi,Dudi@en,Dudi,111043301,Dudi,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.15,http://www.w3.org/2004/02/skos/core#Concept,Dudi,,
https://bartoc.org/ocwm/MR1,Modern Egypt@en,Modern Egypt@en,,"Modern Egypt. General data on modern Egypt and its inhabitants, and specific information on its urban population. For data on the agricultural population see MR13, on the pastoral population see MR11.","General data on modern Egypt and its inhabitants, and specific information on its urban population. For data on the agricultural population see MR13, on the pastoral population see MR11.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/MR,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/AZ6,Marcus@en,Marcus@en,,Marcus. Specific data on Marcus Island and its utilization.,Specific data on Marcus Island and its utilization.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/AZ,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SP25,Yaruma@en,Yaruma@en,,"Yaruma. Specific data on the Cariban-speaking Yaruma tribe, including the kindred Apalakire, Kalapalo, Kuikuru, Mariape, Nahuqua, Naravute, and Tsuva.","Specific data on the Cariban-speaking Yaruma tribe, including the kindred Apalakire, Kalapalo, Kuikuru, Mariape, Nahuqua, Naravute, and Tsuva.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SP,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/FF19,Dera@en,Dera@en,,Dera. Specific data on the Dera or Kanakura tribe.,Specific data on the Dera or Kanakura tribe.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/FF,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SE16,Mayoruna@en,Mayoruna,4284398-4,Mayoruna. Specific data on the Panoan-speaking Mayoruna tribe.,Specific data on the Panoan-speaking Mayoruna tribe.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/SE,http://www.w3.org/2004/02/skos/core#Concept,,,
